json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,The Innovation Ecosystem,e2ab649a2d388c923e68c97465d7b68c1414294aea35a5d2b93de7c6311372ea
"['segments', 0, 'content', 'intro']",0,M8: Renewable Energy Technologies and Innovations,9aca97d3c707385b9def923d77a2c62173cbd4c606fc50e6776b06f4a9756b07
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 2 Overview</strong>,cbd93531c3d07968c77264635336e16f6305632a733972cc29b5910fcbf562fe
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"Lesson 2 explores how to build inclusive, future-ready innovation ecosystems that support sustainable energy transitions in developing countries.",3cf3aa7710a1a17df7399a9bf04d07c44ffe70a051d534bfffa13a5a9ed35463
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It examines strategies to foster clean energy entrepreneurship, strengthen local R&D capabilities, and promote collaboration between startups, investors, academia, and policymakers.<br /><br /> The lesson highlights the role of academic institutions in technology validation and adaptive innovation, and emphasizes how international actors can evolve from technology donors to co-creators of innovation ecosystems.",323acc42e7852e5d631ce040ebe41c1fa930fb28066da38996a29cccf9d794a1
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"<br /><br />Through examples from Kenya, India, South Africa, Vietnam, and beyond, the lesson illustrates how tailored policy, finance, and knowledge-sharing mechanisms can unlock the potential of local innovators.",73298fa9c4bcb734397c0836e8c99683a4518a52d06ee6c44be212eb728b4ae3
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"<br /><br />It also unpacks emerging research areas, solar, wind, storage, carbon capture, and green hydrogen, and stresses the importance of local manufacturing, open knowledge frameworks, and skills development to ensure that energy innovation is both impactful and equitable.",cd8b88c9b3a72d754f75828ad54c7488afd3ee3f2c0f8e068b9a1a698bff942a
"['segments', 2, 'content', 'intro']",0,M8: Renewable Energy Technologies and Innovations,9aca97d3c707385b9def923d77a2c62173cbd4c606fc50e6776b06f4a9756b07
"['segments', 2, 'content', 'title']",0,Part 1: Strengthening local innovation ecosystems in developing countries,ade61cd4d98e1a2a39327064deeb2292e7e5691ad061ed863d04edba9dc81775
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Strategies for fostering clean energy entrepreneurship </strong>,6a6abce706b02d48b71afc27a42bce5dbb7f4c5af2cf18e7289b6955f8122983
"['segments', 3, 'content', 'text_elements', 1, 'content', 'text']",0,"As developing countries prepare for a just and inclusive energy future, strengthening local innovation ecosystems will be critical to scale clean energy solutions that meet local needs.",84f4f5346788b1d8d33b67ae2c27d59310bebb3db0959c99eba674a3fe239a3e
"['segments', 3, 'content', 'text_elements', 1, 'content', 'text']",1,"<br />Clean energy transitions are expected to generate <strong>14 million clean energy manufacturing jobs by 2030</strong>, more than doubling from 6 million today, with over half concentrated in electric vehicles, solar PV, wind, and heat pumps (<a href=""https://iea.blob.core.windows.net/assets/4b040de9-174b-4b52-87b3-8cc52f7b62c0/CleanEnergyInnovationPoliciesinEmergingandDevelopingEconomies.pdf""><u>IEA</u></a>, 2024).",85f93c6747154a3ba584d6efd46f553a09cbe8c2284277cf9b70821898f0cd5c
"['segments', 3, 'content', 'text_elements', 1, 'content', 'text']",2,"<br />However, this opportunity is not automatic: <strong>up to 80% of cleantech ventures in developing countries fail within their first five years </strong>mostly because of weak ecosystem support.",a6c9d741293cb5c243e58a0eb85a79edc75861b6b4c618ac183dee920f9ae170
"['segments', 3, 'content', 'text_elements', 1, 'content', 'text']",3,"<br /><strong>To address this, innovation strategies must move beyond high-tech R&D and focus on evaluating, adapting, and deploying unfamiliar technologies</strong> that suit local geographic and social realities.",e518c207c7d4f91adc133efac63b16580105d9417b8be67f5fe5bee9d1fd7323
